3,9,4295343545,3699556,3684233,15323,15323,10990
3,9,4295343045,3692956,3684233,8723,8723,9758
3,9,4295342544,3702056,3684233,17823,17823,10758
3,9,4295342044,3703970,3684233,19737,19737,11786
3,9,4295341544,3687697,3684233,3464,3464,10816
3,9,4295341044,3697551,3684233,13318,13318,10917
3,9,4295340544,3688586,3684233,4353,4353,10802
3,9,4295340044,3703835,3684233,19602,19602,10671
3,9,4295339544,3696596,3684233,12363,12363,11109
3,9,4295339044,3700451,3684233,16218,16218,10700
3,9,4295338544,3689818,3684233,5585,5585,10758
3,9,4295338044,3702843,3684233,18610,18610,11859
3,9,4295337544,3698267,3684233,14034,14034,10554
3,9,4295337044,3694652,3684233,10419,10419,11250
3,9,4295336544,3698131,3684233,13898,13898,11497
3,9,4295336044,3697279,3684233,13046,13046,11482
3,9,4295335544,3695794,3684233,11561,11561,11511
3,9,4295335044,3696031,3684233,11798,11798,11323
3,9,4295334544,3711156,3684233,26923,26923,5473
3,9,4295334044,3702952,3684233,18719,18719,12206
3,9,4295333544,3694337,3684233,10104,10104,11728
3,9,4295333044,3701530,3684233,17297,17297,11019
3,9,4295332544,3696441,3684233,12208,12208,11164
3,9,4295332044,3704230,3684233,19997,19997,10983
3,9,4295331544,3695542,3684233,11309,11309,11279
3,9,4295331044,3688974,3684233,4741,4741,10353
3,9,4295330544,3692311,3684233,8078,8078,11928
3,9,4295330043,3691908,3684233,7675,7675,10353
3,9,4295329543,3698487,3684233,14254,14254,11117
3,9,4295329043,3702454,3684233,18221,18221,11048
3,9,4295328543,3700338,3684233,16105,16105,11048
3,9,4295328043,3702167,3684233,17934,17934,10932
3,9,4295327543,3692802,3684233,8569,8569,10469
3,9,4295327043,3702671,3684233,18438,18438,11077
3,9,4295326543,3704064,3684233,19831,19831,10975
3,9,4295326043,3695723,3684233,11490,11490,11222
3,9,4295325543,3698393,3684233,14160,14160,10353
3,9,4295325043,3706869,3684233,22636,22636,11410
3,9,4295324543,3691341,3684233,7108,7108,10990
3,9,4295324043,3690830,3684233,6597,6597,10280
3,9,4295323543,3701622,3684233,17389,17389,11410
3,9,4295323042,3701763,3684233,17530,17530,11598
3,9,4295322542,3704364,3684233,20131,20131,11931
3,9,4295322042,3698287,3684233,14054,14054,11786
3,9,4295321542,3709813,3684233,25580,25580,11540
3,9,4295321041,3692216,3684233,7983,7983,11135
3,9,4295320541,3690918,3684233,6685,6685,10700
3,9,4295320041,3701612,3684233,17379,17379,12522
3,9,4295319541,3697463,3684233,13230,13230,10715
